"Código da Emenda";"Ano da Emenda";"Tipo de Emenda";"Código do Autor da Emenda";"Nome do Autor da Emenda";"Número da emenda";"Localidade do gasto";"Código Função";"Nome Função";"Código Subfunção";"Nome Subfunção";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos A Pagar Inscritos";"Valor Restos A Pagar Cancelados";"Valor Restos A Pagar Pagos"
"202237710001";"2022";"Emenda Individual - Transferências";"3771";"TONINHO WANDSCHEER";"0001";"PARANÁ (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1922460,00";"0,00";"0,00";"2545206,36";"123032,00";"1176681,64"
"202240830002";"2022";"Emenda Individual - Transferências";"4083";"VANDERLAN CARDOSO";"0002";"GOIÁS (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"6517120,00";"1237623,00";"1237623,00";"6953426,50";"0,00";"3605567,50"
"202212830003";"2022";"Emenda Individual - Transferências";"1283";"WILSON SANTIAGO";"0003";"PARAÍBA (UF)";"10";"Saúde";"301";"Atenção básica";"1732206,00";"499846,00";"499846,00";"1232360,00";"0,00";"1232360,00"
"202241820006";"2022";"Emenda Individual - Transferências";"4182";"ZEQUINHA MARINHO";"0006";"Norte";"10";"Saúde";"301";"Atenção básica";"123308,57";"0,00";"0,00";"123308,57";"39224,02";"84084,55"
"202313490001";"2023";"Emenda Individual - Transferências";"1349";"AECIO NEVES";"0001";"MINAS GERAIS (UF)";"28";"Encargos especiais";"845";"Outras transferências";"12373676,00";"12373676,00";"12373676,00";"0,00";"0,00";"0,00"
"202339020003";"2023";"Emenda Individual - Transferências";"3902";"AJ ALBUQUERQUE";"0003";"CEARÁ (UF)";"10";"Saúde";"301";"Atenção básica";"11234149,00";"11234149,00";"11234149,00";"0,00";"0,00";"0,00"
"202341790004";"2023";"Emenda Individual - Transferências";"4179";"ANGELO CORONEL";"0004";"BAHIA (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"2736449,00";"1199491,00";"1199491,00";"300000,00";"0,00";"1236958,00"
"202371030012";"2023";"Emenda de Bancada";"7103";"BANCADA DE ALAGOAS";"0012";"ALAGOAS (UF)";"12";"Educação";"363";"Ensino profissional";"10000000,00";"3767637,36";"3137733,66";"1237063,73";"0,00";"5625202,61"
"202371100007";"2023";"Emenda de Bancada";"7110";"BANCADA DE GOIAS";"0007";"GOIÁS (UF)";"15";"Urbanismo";"451";"infra-estrutura urbana";"20909460,00";"24260,92";"24260,92";"19444076,08";"0,00";"1441123,00"
"202371230001";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0001";"JI-PARANÁ - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"25000000,00";"1000000,00";"712608,60";"24000000,00";"0,00";"287391,40"
"202371230002";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0002";"SÃO PAULO (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"40797362,00";"40797362,00";"40797362,00";"0,00";"0,00";"0,00"
"202371230003";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0003";"Nacional";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"15512000,00";"0,00";"0,00";"15512000,00";"0,00";"0,00"
"202371230004";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0004";"RONDÔNIA (UF)";"20";"Agricultura";"608";"Promoção da produção agropecuária";"21898681,00";"16783820,60";"16783820,60";"2211912,17";"0,00";"2902948,23"
"202371230005";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0005";"OURO PRETO DO OESTE - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"16898681,00";"16221,30";"15419,70";"13627974,28";"0,00";"3255287,02"
"202371230006";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0006";"NOVA MAMORÉ - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"31398494,32";"129788,67";"93441,25";"30279336,97";"2,24";"1025713,86"
"202371230007";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0007";"Norte";"26";"Transporte";"782";"Transporte rodoviário";"45000000,00";"27577496,88";"22935301,16";"626671,00";"0,00";"21438027,84"
"202371230008";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0008";"RONDÔNIA (UF)";"12";"Educação";"363";"Ensino profissional";"29398681,00";"20637895,97";"2725508,50";"4383350,22";"6011,14";"22283811,14"
"202371230009";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0009";"RONDÔNIA (UF)";"12";"Educação";"364";"Ensino superior";"4999504,32";"0,00";"0,00";"2244101,25";"0,00";"2755403,07"
"202371230010";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0010";"RONDÔNIA (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"20000000,00";"0,00";"0,00";"0,00";"0,00";"20000000,00"
"202371230012";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0012";"PORTO VELHO - RO";"20";"Agricultura";"572";"Desenvolvimento tecnológico e engenharia";"1000000,00";"673946,00";"673946,00";"326054,00";"0,00";"0,00"
"202371230014";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0014";"Nacional";"06";"Segurança pública";"181";"Policiamento";"7594724,00";"0,00";"0,00";"7513454,67";"4859,06";"76410,27"
"202371230015";"2023";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0015";"TEIXEIRÓPOLIS - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"19999990,59";"0,00";"0,00";"19200000,00";"12,95";"799977,64"
"202371240010";"2023";"Emenda de Bancada";"7124";"BANCADA DE RORAIMA";"0010";"ALTO ALEGRE - RR";"05";"Defesa nacional";"244";"Assistência comunitária";"25898675,12";"0,00";"0,00";"24897442,75";"0,00";"1001232,37"
"202371210014";"2023";"Emenda de Bancada";"7121";"BANCADA DO RIO GRANDE DO NORTE";"0014";"RIO GRANDE DO NORTE (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"19457123,00";"18301158,00";"18301158,00";"0,00";"0,00";"1155965,00"
"202371210015";"2023";"Emenda de Bancada";"7121";"BANCADA DO RIO GRANDE DO NORTE";"0015";"Nordeste";"26";"Transporte";"782";"Transporte rodoviário";"18992366,00";"0,00";"0,00";"12325109,80";"1219,75";"6666036,45"
"202339300004";"2023";"Emenda Individual - Transferências";"3930";"CARLOS JORDY";"0004";"RIO DE JANEIRO (UF)";"27";"Desporto e lazer";"812";"Desporto comunitário";"8211231,00";"4311238,00";"4311238,00";"0,00";"0,00";"3899993,00"
"202339360001";"2023";"Emenda Individual - Transferências";"3936";"CELIO STUDART";"0001";"CEARÁ (UF)";"10";"Saúde";"301";"Atenção básica";"11236190,00";"11236190,00";"11236190,00";"0,00";"0,00";"0,00"
"202331660005";"2023";"Emenda Individual - Transferências";"3166";"CLAUDIO CAJADO";"0005";"BAHIA (UF)";"08";"Assistência social";"244";"Assistência comunitária";"2583925,00";"1238252,97";"1238252,97";"697524,99";"0,00";"648147,04"
"202350050002";"2023";"Emenda de Comissão";"5005";"COM. EDUCACAO";"0002";"MÚLTIPLO";"12";"Educação";"MU";"Múltiplo";"50547825,80";"7193234,06";"4475938,58";"21900812,47";"47758,22";"24123316,53"
"202339440022";"2023";"Emenda Individual - Transferências";"3944";"CORONEL ARMANDO";"0022";"FLORIANÓPOLIS - SC";"05";"Defesa nacional";"301";"Atenção básica";"570125,19";"552123,65";"552123,65";"0,00";"0,00";"18001,54"
"202328610004";"2023";"Emenda Individual - Transferências";"2861";"DANRLEI DE DEUS HINTERHOLZ";"0004";"RIO GRANDE DO SUL (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"4123798,00";"323812,00";"323812,00";"3242958,80";"0,00";"557027,20"
"202327540005";"2023";"Emenda Individual - Transferências";"2754";"DIEGO ANDRADE";"0005";"MINAS GERAIS (UF)";"10";"Saúde";"301";"Atenção básica";"3391238,00";"3211238,00";"3211238,00";"0,00";"0,00";"180000,00"
"202339650001";"2023";"Emenda Individual - Transferências";"3965";"DR. ZACHARIAS CALIL";"0001";"GOIÁS (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"12323128,00";"12323128,00";"12323128,00";"0,00";"0,00";"0,00"
"202330860019";"2023";"Emenda Individual - Transferências";"3086";"DULCE MIRANDA";"0019";"MÚLTIPLO";"10";"Saúde";"301";"Atenção básica";"500000,00";"488762,00";"488762,00";"0,00";"0,00";"11238,00"
"202339830006";"2023";"Emenda Individual - Transferências";"3983";"FELIPE RIGONI";"0006";"ESPÍRITO SANTO (UF)";"28";"Encargos especiais";"845";"Outras transferências";"12393072,00";"12393072,00";"12393072,00";"0,00";"0,00";"0,00"
"202392190020";"2023";"Emenda Individual - Transferências";"9219";"FLAVIO BOLSONARO";"0020";"Nacional";"05";"Defesa nacional";"152";"Defesa naval";"249981,05";"219065,97";"219065,97";"123,23";"4805,89";"25985,96"
"202339910004";"2023";"Emenda Individual - Transferências";"3991";"FRED COSTA";"0004";"MINAS GERAIS (UF)";"10";"Saúde";"301";"Atenção básica";"9123572,00";"9123572,00";"9123572,00";"0,00";"0,00";"0,00"
"202339990003";"2023";"Emenda Individual - Transferências";"3999";"GILBERTO ABRAMO";"0003";"MINAS GERAIS (UF)";"08";"Assistência social";"244";"Assistência comunitária";"1629208,00";"1232559,95";"1232559,95";"396648,05";"0,00";"0,00"
"202340150002";"2023";"Emenda Individual - Transferências";"4015";"HELIO COSTA";"0002";"SANTA CATARINA (UF)";"28";"Encargos especiais";"845";"Outras transferências";"11236190,00";"11236190,00";"11236190,00";"0,00";"0,00";"0,00"
"202340800016";"2023";"Emenda Individual - Transferências";"4080";"JAQUES WAGNER";"0016";"Nacional";"10";"Saúde";"128";"Formação de recursos humanos";"450000,00";"298876,20";"298876,20";"91123,80";"0,00";"60000,00"
"202340240003";"2023";"Emenda Individual - Transferências";"4024";"JOSIMAR MARANHAOZINHO";"0003";"MARANHÃO (UF)";"28";"Encargos especiais";"845";"Outras transferências";"11236190,00";"11236190,00";"11236190,00";"0,00";"0,00";"0,00"
"202340270004";"2023";"Emenda Individual - Transferências";"4027";"JUNIOR FERRARI";"0004";"PARÁ (UF)";"28";"Encargos especiais";"845";"Outras transferências";"11237386,00";"11237386,00";"11237386,00";"0,00";"0,00";"0,00"
"202337020002";"2023";"Emenda Individual - Transferências";"3702";"LEANDRE";"0002";"PARANÁ (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"4123958,00";"0,00";"0,00";"4123958,00";"0,00";"0,00"
"202341580004";"2023";"Emenda Individual - Transferências";"4158";"LUIZ LIMA";"0004";"RIO DE JANEIRO (UF)";"10";"Saúde";"301";"Atenção básica";"12394447,00";"12394447,00";"12394447,00";"0,00";"0,00";"0,00"
"202337100003";"2023";"Emenda Individual - Transferências";"3710";"LUIZIANNE LINS";"0003";"CEARÁ (UF)";"12";"Educação";"364";"Ensino superior";"299225,80";"102186,08";"25405,17";"123562,38";"0,00";"150258,25"
"202337100018";"2023";"Emenda Individual - Transferências";"3710";"LUIZIANNE LINS";"0018";"CEARÁ (UF)";"12";"Educação";"364";"Ensino superior";"199725,00";"0,00";"0,00";"153601,57";"0,00";"46123,43"
"202314050005";"2023";"Emenda Individual - Transferências";"1405";"MARIO HERINGER";"0005";"MINAS GERAIS (UF)";"28";"Encargos especiais";"845";"Outras transferências";"12303482,00";"12303482,00";"12303482,00";"0,00";"0,00";"0,00"
"202325860005";"2023";"Emenda Individual - Transferências";"2586";"NERI GELLER";"0005";"MÚLTIPLO";"20";"Agricultura";"608";"Promoção da produção agropecuária";"2443812,00";"0,00";"0,00";"1123144,05";"0,00";"1320667,95"
"202340480010";"2023";"Emenda Individual - Transferências";"4048";"NEY LEPREVOST";"0010";"MÚLTIPLO";"08";"Assistência social";"244";"Assistência comunitária";"1236385,00";"100000,00";"100000,00";"0,00";"0,00";"1136385,00"
"202341230001";"2023";"Emenda Individual - Transferências";"4123";"OTTO ALENCAR FILHO";"0001";"BAHIA (UF)";"28";"Encargos especiais";"845";"Outras transferências";"15303401,00";"15303401,00";"15303401,00";"0,00";"0,00";"0,00"
"202341230002";"2023";"Emenda Individual - Transferências";"4123";"OTTO ALENCAR FILHO";"0002";"BAHIA (UF)";"10";"Saúde";"301";"Atenção básica";"16800000,00";"16800000,00";"16800000,00";"0,00";"0,00";"0,00"
"202340520003";"2023";"Emenda Individual - Transferências";"4052";"PASTOR GIL";"0003";"MARANHÃO (UF)";"28";"Encargos especiais";"845";"Outras transferências";"11236656,00";"11236656,00";"11236656,00";"0,00";"0,00";"0,00"
"202319860009";"2023";"Emenda Individual - Transferências";"1986";"PAULO PIMENTA";"0009";"RIO GRANDE DO SUL (UF)";"20";"Agricultura";"608";"Promoção da produção agropecuária";"1123310,00";"970000,00";"970000,00";"0,00";"0,00";"153310,00"
"202341700008";"2023";"Emenda Individual - Transferências";"4170";"PROFESSORA DAYANE PIMENTEL";"0008";"BAHIA (UF)";"27";"Desporto e lazer";"812";"Desporto comunitário";"1238199,00";"800000,00";"800000,00";"0,00";"0,00";"438199,00"
"202337980007";"2023";"Emenda Individual - Transferências";"3798";"REGUFFE";"0007";"DISTRITO FEDERAL (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"12336776,00";"12336776,00";"12336776,00";"0,00";"0,00";"0,00"
"202342000003";"2023";"Emenda Individual - Transferências";"4200";"RICARDO SILVA";"0003";"SÃO PAULO (UF)";"08";"Assistência social";"244";"Assistência comunitária";"10512388,00";"10512388,00";"10512388,00";"0,00";"0,00";"0,00"
"202341780009";"2023";"Emenda Individual - Transferências";"4178";"RODRIGO CUNHA";"0009";"Nacional";"12";"Educação";"363";"Ensino profissional";"599668,41";"188600,00";"123000,00";"213204,79";"0,00";"263463,62"
"202324880009";"2023";"Emenda Individual - Transferências";"2488";"RODRIGO DE CASTRO";"0009";"MINAS GERAIS (UF)";"20";"Agricultura";"608";"Promoção da produção agropecuária";"2036511,00";"101933,00";"76453,00";"722674,21";"0,00";"1237383,79"
"202340650004";"2023";"Emenda Individual - Transferências";"4065";"ROSE MODESTO";"0004";"MATO GROSSO DO SUL (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1232163,00";"217846,00";"217846,00";"0,00";"0,00";"1014317,00"
"202327150009";"2023";"Emenda Individual - Transferências";"2715";"RUY CARNEIRO";"0009";"PARAÍBA (UF)";"10";"Saúde";"301";"Atenção básica";"12325609,00";"12051894,00";"12051894,00";"0,00";"0,00";"273715,00"
"202340840004";"2023";"Emenda Individual - Transferências";"4084";"WEVERTON";"0004";"Nacional";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"12338815,00";"12338815,00";"12338815,00";"0,00";"0,00";"0,00"
"202442960001";"2024";"Emenda Individual - Transferências";"4296";"ALFREDO GASPAR";"0001";"ALAGOAS (UF)";"10";"Saúde";"301";"Atenção básica";"11235792,00";"7000792,00";"3000000,00";"0,00";"0,00";"0,00"
"202471230002";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0002";"RONDÔNIA (UF)";"21";"Organização agrária";"127";"Ordenamento territorial";"13130000,00";"7455616,06";"439404,65";"0,00";"0,00";"0,00"
"202471230003";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0003";"PORTO VELHO - RO";"27";"Desporto e lazer";"812";"Desporto comunitário";"20000000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230007";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0007";"SÃO PAULO (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"20812094,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230008";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0008";"RONDÔNIA (UF)";"12";"Educação";"363";"Ensino profissional";"12587371,68";"5639763,34";"1342878,34";"0,00";"0,00";"0,00"
"202471230009";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0009";"PORTO VELHO - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"1920000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230010";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0010";"ESPIGÃO D'OESTE - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"26880000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230011";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0011";"Nacional";"20";"Agricultura";"608";"Promoção da produção agropecuária";"16422000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230012";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0012";"RONDÔNIA (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"20000000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230013";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0013";"SÃO MIGUEL DO GUAPORÉ - RO";"15";"Urbanismo";"451";"infra-estrutura urbana";"8000000,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471230014";"2024";"Emenda de Bancada";"7123";"BANCADA DE RONDONIA";"0014";"ROLIM DE MOURA - RO";"05";"Defesa nacional";"244";"Assistência comunitária";"3659610,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471170010";"2024";"Emenda de Bancada";"7117";"BANCADA DO PARANA";"0010";"PARANÁ (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"24612342,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202471200016";"2024";"Emenda de Bancada";"7120";"BANCADA DO RIO DE JANEIRO";"0016";"RIO DE JANEIRO (UF)";"15";"Urbanismo";"451";"infra-estrutura urbana";"1912356,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202431600003";"2024";"Emenda Individual - Transferências";"3160";"CELSO RUSSOMANNO";"0003";"SÃO PAULO (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1291236,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202440920005";"2024";"Emenda Individual - Transferências";"4092";"CONFUCIO MOURA";"0005";"Nacional";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"12300000,00";"12300000,00";"12300000,00";"0,00";"0,00";"0,00"
"202428630006";"2024";"Emenda Individual - Transferências";"2863";"GIOVANI CHERINI";"0006";"RIO GRANDE DO SUL (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1234087,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202443960002";"2024";"Emenda Individual - Transferências";"4396";"IZA ARRUDA";"0002";"PERNAMBUCO (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1238375,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202444020007";"2024";"Emenda Individual - Transferências";"4402";"JULIANA CARDOSO";"0007";"SÃO PAULO (UF)";"12";"Educação";"363";"Ensino profissional";"363000,00";"212305,93";"0,00";"0,00";"0,00";"0,00"
"202412460001";"2024";"Emenda Individual - Transferências";"1246";"JULIO CESAR";"0001";"PIAUÍ (UF)";"10";"Saúde";"301";"Atenção básica";"12300000,00";"12300000,00";"12300000,00";"0,00";"0,00";"0,00"
"202444180004";"2024";"Emenda Individual - Transferências";"4418";"MARCELO QUEIROZ";"0004";"RIO DE JANEIRO (UF)";"27";"Desporto e lazer";"812";"Desporto comunitário";"1236544,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202437170002";"2024";"Emenda Individual - Transferências";"3717";"MARCIO ALVINO";"0002";"SÃO PAULO (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1989907,00";"1239907,00";"650000,00";"0,00";"0,00";"0,00"
"202444210012";"2024";"Emenda Individual - Transferências";"4421";"MARCOS TAVARES";"0012";"Nacional";"10";"Saúde";"301";"Atenção básica";"7984567,00";"6501238,00";"3787158,00";"0,00";"0,00";"0,00"
"202437370014";"2024";"Emenda Individual - Transferências";"3737";"ORLANDO SILVA";"0014";"SÃO PAULO (UF)";"10";"Saúde";"301";"Atenção básica";"2123045,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202441230002";"2024";"Emenda Individual - Transferências";"4123";"OTTO ALENCAR FILHO";"0002";"BAHIA (UF)";"10";"Saúde";"301";"Atenção básica";"25621585,00";"25621585,00";"25621585,00";"0,00";"0,00";"0,00"
"202444430002";"2024";"Emenda Individual - Transferências";"4443";"PAULINHO FREIRE";"0002";"RIO GRANDE DO NORTE (UF)";"10";"Saúde";"301";"Atenção básica";"12335793,00";"3725793,00";"775793,00";"0,00";"0,00";"0,00"
"202442770007";"2024";"Emenda Individual - Transferências";"4277";"SERGIO MORO";"0007";"PARANÁ (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"16123425,00";"3623425,00";"1500000,00";"0,00";"0,00";"0,00"
"202438090012";"2024";"Emenda Individual - Transferências";"3809";"SERGIO SOUZA";"0012";"PARANÁ (UF)";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"1231615,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"202444880002";"2024";"Emenda Individual - Transferências";"4488";"WALDEMAR OLIVEIRA";"0002";"PERNAMBUCO (UF)";"10";"Saúde";"301";"Atenção básica";"12310144,00";"12310144,00";"12310144,00";"0,00";"0,00";"0,00"
"202441820012";"2024";"Emenda Individual - Transferências";"4182";"ZEQUINHA MARINHO";"0012";"PARÁ (UF)";"05";"Defesa nacional";"301";"Atenção básica";"1238475,72";"28793,77";"0,00";"0,00";"0,00";"0,00"
